step,actic loss,critic loss,average distance,time
5630,-0.1595,0.2677,3.3456,0min0sec
5640,-0.1593,0.2672,3.3449,0min0sec
5650,-0.1590,0.2668,3.3442,0min0sec
5660,-0.1588,0.2664,3.3435,0min0sec
5670,-0.1585,0.2659,3.3428,0min0sec
5680,-0.1583,0.2655,3.3421,0min0sec
5690,-0.1580,0.2651,3.3413,0min0sec
5700,-0.1578,0.2647,3.3406,0min0sec
5710,-0.1575,0.2642,3.3399,0min0sec
5720,-0.1573,0.2638,3.3392,0min0sec
5730,-0.1571,0.2634,3.3385,0min0sec
5740,-0.1568,0.2630,3.3378,0min0sec
5750,-0.1566,0.2626,3.3371,0min0sec
5760,-0.1563,0.2622,3.3364,0min0sec
5770,-0.1561,0.2618,3.3357,0min0sec
5780,-0.1558,0.2613,3.3350,0min0sec
5790,-0.1556,0.2609,3.3343,0min0sec
5800,-0.1554,0.2605,3.3337,0min0sec
5810,-0.1551,0.2601,3.3330,0min0sec
5820,-0.1549,0.2597,3.3323,0min0sec
5830,-0.1547,0.2593,3.3316,0min0sec
5840,-0.1544,0.2589,3.3309,0min0sec
5850,-0.1542,0.2585,3.3303,0min0sec
5860,-0.1539,0.2581,3.3296,0min0sec
5870,-0.1537,0.2577,3.3289,0min0sec
5880,-0.1535,0.2573,3.3283,0min0sec
5890,-0.1532,0.2569,3.3276,0min0sec
5900,-0.1530,0.2565,3.3270,0min0sec
5910,-0.1528,0.2561,3.3263,0min0sec
5920,-0.1526,0.2557,3.3257,0min0sec
5930,-0.1523,0.2553,3.3250,0min0sec
5940,-0.1521,0.2550,3.3244,0min0sec
5950,-0.1519,0.2546,3.3237,0min0sec
5960,-0.1516,0.2542,3.3230,0min0sec
5970,-0.1514,0.2538,3.3224,0min0sec
5980,-0.1512,0.2534,3.3217,0min0sec
5990,-0.1510,0.2530,3.3211,0min0sec
6000,-0.1508,0.2526,3.3204,0min0sec
6010,-0.1505,0.2522,3.3198,0min0sec
6020,-0.1503,0.2519,3.3192,0min0sec
6030,-0.1501,0.2515,3.3185,0min0sec
6040,-0.1499,0.2511,3.3179,0min0sec
6050,-0.1497,0.2507,3.3172,0min0sec
6060,-0.1494,0.2504,3.3166,0min0sec
6070,-0.1492,0.2500,3.3160,0min0sec
6080,-0.1490,0.2496,3.3153,0min0sec
6090,-0.1488,0.2492,3.3147,0min0sec
6100,-0.1486,0.2489,3.3141,0min0sec
6110,-0.1483,0.2485,3.3135,0min0sec
6120,-0.1481,0.2481,3.3129,0min0sec
6130,-0.1479,0.2478,3.3122,0min0sec
6140,-0.1477,0.2474,3.3117,0min0sec
6150,-0.1475,0.2470,3.3111,0min0sec
6160,-0.1473,0.2467,3.3105,0min0sec
6170,-0.1471,0.2463,3.3098,0min0sec
6180,-0.1468,0.2460,3.3092,0min0sec
6190,-0.1466,0.2456,3.3086,0min0sec
6200,-0.1464,0.2452,3.3080,0min0sec
6210,-0.1462,0.2449,3.3074,0min0sec
6220,-0.1460,0.2445,3.3068,0min0sec
6230,-0.1458,0.2442,3.3062,0min0sec
6240,-0.1456,0.2438,3.3057,0min0sec
6250,-0.1454,0.2435,3.3051,0min0sec
6260,-0.1452,0.2431,3.3045,0min0sec
6270,-0.1450,0.2428,3.3039,0min0sec
6280,-0.1448,0.2424,3.3033,0min0sec
6290,-0.1445,0.2421,3.3027,0min0sec
6300,-0.1443,0.2417,3.3021,0min0sec
6310,-0.1441,0.2414,3.3016,0min0sec
6320,-0.1439,0.2410,3.3010,0min0sec
6330,-0.1437,0.2407,3.3004,0min0sec
6340,-0.1435,0.2403,3.2998,0min0sec
6350,-0.1433,0.2400,3.2992,0min0sec
6360,-0.1431,0.2396,3.2986,0min0sec
6370,-0.1429,0.2393,3.2980,0min0sec
6380,-0.1427,0.2389,3.2974,0min0sec
6390,-0.1425,0.2386,3.2969,0min0sec
6400,-0.1423,0.2383,3.2963,0min0sec
6410,-0.1421,0.2379,3.2957,0min0sec
6420,-0.1419,0.2376,3.2951,0min0sec
6430,-0.1417,0.2373,3.2946,0min0sec
6440,-0.1415,0.2369,3.2940,0min0sec
6450,-0.1413,0.2366,3.2935,0min0sec
6460,-0.1411,0.2363,3.2929,0min0sec
6470,-0.1410,0.2359,3.2923,0min0sec
6480,-0.1408,0.2356,3.2918,0min0sec
6490,-0.1406,0.2353,3.2912,0min0sec
6500,-0.1404,0.2349,3.2907,0min0sec
6510,-0.1402,0.2346,3.2901,0min0sec
6520,-0.1400,0.2343,3.2896,0min0sec
6530,-0.1398,0.2340,3.2890,0min0sec
6540,-0.1396,0.2336,3.2885,0min0sec
6550,-0.1394,0.2333,3.2880,0min0sec
6560,-0.1392,0.2330,3.2874,0min0sec
6570,-0.1391,0.2327,3.2869,0min0sec
6580,-0.1389,0.2324,3.2863,0min0sec
6590,-0.1387,0.2320,3.2858,0min0sec
6600,-0.1385,0.2317,3.2853,0min0sec
6610,-0.1383,0.2314,3.2847,0min0sec
6620,-0.1381,0.2311,3.2842,0min0sec
6630,-0.1379,0.2308,3.2836,0min0sec
6640,-0.1377,0.2305,3.2831,0min0sec
6650,-0.1376,0.2301,3.2826,0min0sec
6660,-0.1374,0.2298,3.2821,0min0sec
6670,-0.1372,0.2295,3.2815,0min0sec
6680,-0.1370,0.2292,3.2810,0min0sec
6690,-0.1368,0.2289,3.2805,0min0sec
6700,-0.1367,0.2286,3.2799,0min0sec
6710,-0.1365,0.2283,3.2794,0min0sec
6720,-0.1363,0.2280,3.2789,0min0sec
6730,-0.1361,0.2277,3.2784,0min0sec
6740,-0.1359,0.2274,3.2779,0min0sec
6750,-0.1358,0.2271,3.2774,0min0sec
6760,-0.1356,0.2268,3.2769,0min0sec
6770,-0.1354,0.2265,3.2763,0min0sec
6780,-0.1352,0.2261,3.2758,0min0sec
6790,-0.1351,0.2259,3.2753,0min0sec
6800,-0.1349,0.2256,3.2748,0min0sec
6810,-0.1347,0.2253,3.2744,0min0sec
6820,-0.1345,0.2250,3.2739,0min0sec
6830,-0.1344,0.2247,3.2734,0min0sec
6840,-0.1342,0.2244,3.2729,0min0sec
6850,-0.1340,0.2241,3.2724,0min0sec
6860,-0.1338,0.2238,3.2719,0min0sec
6870,-0.1337,0.2235,3.2714,0min0sec
6880,-0.1335,0.2232,3.2709,0min0sec
6890,-0.1333,0.2229,3.2704,0min0sec
6900,-0.1331,0.2226,3.2699,0min0sec
6910,-0.1330,0.2223,3.2694,0min0sec
6920,-0.1328,0.2220,3.2690,0min0sec
6930,-0.1326,0.2217,3.2685,0min0sec
6940,-0.1325,0.2214,3.2680,0min0sec
6950,-0.1323,0.2211,3.2675,0min0sec
6960,-0.1321,0.2209,3.2670,0min0sec
6970,-0.1320,0.2206,3.2665,0min0sec
6980,-0.1318,0.2203,3.2661,0min0sec
6990,-0.1316,0.2200,3.2656,0min0sec
7000,-0.1315,0.2197,3.2651,0min0sec
7010,-0.1313,0.2194,3.2646,0min0sec
7020,-0.1311,0.2192,3.2642,0min0sec
7030,-0.1310,0.2189,3.2637,0min0sec
7040,-0.1308,0.2186,3.2632,0min0sec
7050,-0.1307,0.2183,3.2627,0min0sec
7060,-0.1305,0.2180,3.2623,0min0sec
7070,-0.1303,0.2178,3.2618,0min0sec
7080,-0.1302,0.2175,3.2613,0min0sec
7090,-0.1300,0.2172,3.2608,0min0sec
7100,-0.1299,0.2169,3.2604,0min0sec
7110,-0.1297,0.2166,3.2599,0min0sec
7120,-0.1295,0.2164,3.2594,0min0sec
7130,-0.1294,0.2161,3.2590,0min0sec
7140,-0.1292,0.2158,3.2585,0min0sec
7150,-0.1290,0.2155,3.2581,0min0sec
7160,-0.1289,0.2153,3.2576,0min0sec
7170,-0.1287,0.2150,3.2572,0min0sec
7180,-0.1286,0.2147,3.2567,0min0sec
7190,-0.1284,0.2145,3.2562,0min0sec
7200,-0.1282,0.2142,3.2558,0min0sec
7210,-0.1281,0.2139,3.2553,0min0sec
7220,-0.1279,0.2137,3.2549,0min0sec
7230,-0.1278,0.2134,3.2545,0min0sec
7240,-0.1276,0.2131,3.2540,0min0sec
7250,-0.1275,0.2129,3.2536,0min0sec
7260,-0.1273,0.2126,3.2531,0min0sec
7270,-0.1272,0.2123,3.2527,0min0sec
7280,-0.1270,0.2121,3.2523,0min0sec
7290,-0.1269,0.2118,3.2518,0min0sec
7300,-0.1267,0.2115,3.2514,0min0sec
7310,-0.1265,0.2113,3.2509,0min0sec
7320,-0.1264,0.2110,3.2505,0min0sec
7330,-0.1262,0.2108,3.2500,0min0sec
7340,-0.1261,0.2105,3.2496,0min0sec
7350,-0.1259,0.2102,3.2492,0min0sec
7360,-0.1258,0.2100,3.2487,0min0sec
7370,-0.1256,0.2097,3.2483,0min0sec
7380,-0.1255,0.2095,3.2479,0min0sec
7390,-0.1253,0.2092,3.2474,0min0sec
7400,-0.1252,0.2090,3.2470,0min0sec
7410,-0.1250,0.2087,3.2466,0min0sec
7420,-0.1249,0.2085,3.2462,0min0sec
7430,-0.1247,0.2082,3.2457,0min0sec
7440,-0.1246,0.2079,3.2453,0min0sec
7450,-0.1245,0.2077,3.2449,0min0sec
7460,-0.1243,0.2074,3.2445,0min0sec
7470,-0.1242,0.2072,3.2440,0min0sec
7480,-0.1240,0.2069,3.2436,0min0sec
7490,-0.1239,0.2067,3.2432,0min0sec
7500,-0.1237,0.2064,3.2428,0min0sec
7510,-0.1236,0.2062,3.2424,0min0sec
7520,-0.1234,0.2059,3.2420,0min0sec
7530,-0.1233,0.2057,3.2415,0min0sec
7540,-0.1231,0.2054,3.2411,0min0sec
7550,-0.1230,0.2052,3.2407,0min0sec
7560,-0.1229,0.2050,3.2403,0min0sec
7570,-0.1227,0.2047,3.2399,0min0sec
7580,-0.1226,0.2045,3.2394,0min0sec
7590,-0.1224,0.2042,3.2390,0min0sec
7600,-0.1223,0.2040,3.2386,0min0sec
7610,-0.1221,0.2037,3.2382,0min0sec
7620,-0.1220,0.2035,3.2378,0min0sec
7630,-0.1219,0.2033,3.2374,0min0sec
7640,-0.1217,0.2030,3.2370,0min0sec
7650,-0.1216,0.2028,3.2366,0min0sec
7660,-0.1215,0.2025,3.2362,0min0sec
7670,-0.1213,0.2023,3.2358,0min0sec
7680,-0.1212,0.2021,3.2354,0min0sec
7690,-0.1210,0.2018,3.2350,0min0sec
7700,-0.1209,0.2016,3.2346,0min0sec
7710,-0.1207,0.2014,3.2342,0min0sec
7720,-0.1206,0.2011,3.2338,0min0sec
7730,-0.1205,0.2009,3.2335,0min0sec
7740,-0.1203,0.2007,3.2331,0min0sec
7750,-0.1202,0.2004,3.2327,0min0sec
7760,-0.1201,0.2002,3.2323,0min0sec
7770,-0.1199,0.2000,3.2319,0min0sec
7780,-0.1198,0.1997,3.2315,0min0sec
7790,-0.1197,0.1995,3.2311,0min0sec
7800,-0.1195,0.1993,3.2308,0min0sec
7810,-0.1194,0.1990,3.2304,0min0sec
7820,-0.1193,0.1988,3.2300,0min0sec
7830,-0.1191,0.1986,3.2296,0min0sec
7840,-0.1190,0.1983,3.2292,0min0sec
7850,-0.1189,0.1981,3.2288,0min0sec
7860,-0.1187,0.1979,3.2284,0min0sec
7870,-0.1186,0.1977,3.2280,0min0sec
7880,-0.1185,0.1974,3.2277,0min0sec
7890,-0.1183,0.1972,3.2273,0min0sec
7900,-0.1182,0.1970,3.2269,0min0sec
7910,-0.1181,0.1968,3.2265,0min0sec
7920,-0.1179,0.1965,3.2262,0min0sec
7930,-0.1178,0.1963,3.2258,0min0sec
7940,-0.1177,0.1961,3.2254,0min0sec
7950,-0.1175,0.1959,3.2250,0min0sec
7960,-0.1174,0.1956,3.2247,0min0sec
7970,-0.1173,0.1954,3.2243,0min0sec
7980,-0.1171,0.1952,3.2239,0min0sec
7990,-0.1170,0.1950,3.2236,0min0sec
8000,-0.1169,0.1947,3.2232,0min0sec
8010,-0.1168,0.1945,3.2228,0min0sec
8020,-0.1166,0.1943,3.2224,0min0sec
8030,-0.1165,0.1941,3.2221,0min0sec
8040,-0.1164,0.1939,3.2217,0min0sec
8050,-0.1163,0.1937,3.2213,0min0sec
8060,-0.1161,0.1934,3.2210,0min0sec
8070,-0.1160,0.1932,3.2206,0min0sec
8080,-0.1159,0.1930,3.2202,0min0sec
8090,-0.1158,0.1928,3.2199,0min0sec
8100,-0.1156,0.1926,3.2195,0min0sec
8110,-0.1155,0.1924,3.2191,0min0sec
8120,-0.1154,0.1922,3.2188,0min0sec
8130,-0.1153,0.1919,3.2184,0min0sec
8140,-0.1151,0.1917,3.2180,0min0sec
8150,-0.1150,0.1915,3.2177,0min0sec
8160,-0.1149,0.1913,3.2173,0min0sec
8170,-0.1148,0.1911,3.2170,0min0sec
8180,-0.1146,0.1909,3.2166,0min0sec
8190,-0.1145,0.1907,3.2163,0min0sec
8200,-0.1144,0.1905,3.2159,0min0sec
8210,-0.1143,0.1903,3.2156,0min0sec
8220,-0.1142,0.1900,3.2152,0min0sec
8230,-0.1140,0.1898,3.2149,0min0sec
8240,-0.1139,0.1896,3.2145,0min0sec
8250,-0.1138,0.1894,3.2142,0min0sec
8260,-0.1137,0.1892,3.2138,0min0sec
8270,-0.1135,0.1890,3.2135,0min0sec
8280,-0.1134,0.1888,3.2131,0min0sec
8290,-0.1133,0.1886,3.2128,0min0sec
8300,-0.1132,0.1884,3.2124,0min0sec
8310,-0.1131,0.1882,3.2121,0min0sec
8320,-0.1129,0.1880,3.2118,0min0sec
8330,-0.1128,0.1878,3.2114,0min0sec
8340,-0.1127,0.1876,3.2111,0min0sec
8350,-0.1126,0.1874,3.2107,0min0sec
8360,-0.1125,0.1872,3.2104,0min0sec
8370,-0.1123,0.1870,3.2100,0min0sec
8380,-0.1122,0.1868,3.2097,0min0sec
8390,-0.1121,0.1866,3.2094,0min0sec
8400,-0.1120,0.1864,3.2090,0min0sec
8410,-0.1119,0.1862,3.2087,0min0sec
8420,-0.1118,0.1860,3.2084,0min0sec
8430,-0.1116,0.1858,3.2080,0min0sec
8440,-0.1115,0.1856,3.2077,0min0sec
8450,-0.1114,0.1854,3.2073,0min0sec
8460,-0.1113,0.1852,3.2070,0min0sec
8470,-0.1112,0.1850,3.2067,0min0sec
8480,-0.1111,0.1848,3.2063,0min0sec
8490,-0.1110,0.1846,3.2060,0min0sec
8500,-0.1108,0.1844,3.2057,0min0sec
8510,-0.1107,0.1842,3.2054,0min0sec
8520,-0.1106,0.1840,3.2051,0min0sec
8530,-0.1105,0.1838,3.2047,0min0sec
8540,-0.1104,0.1836,3.2044,0min0sec
8550,-0.1103,0.1834,3.2041,0min0sec
8560,-0.1102,0.1832,3.2038,0min0sec
8570,-0.1100,0.1830,3.2034,0min0sec
8580,-0.1099,0.1829,3.2031,0min0sec
8590,-0.1098,0.1827,3.2028,0min0sec
8600,-0.1097,0.1825,3.2025,0min0sec
8610,-0.1096,0.1823,3.2022,0min0sec
8620,-0.1095,0.1821,3.2018,0min0sec
8630,-0.1094,0.1819,3.2015,0min0sec
8640,-0.1093,0.1817,3.2012,0min0sec
8650,-0.1092,0.1815,3.2009,0min0sec
8660,-0.1090,0.1813,3.2005,0min0sec
8670,-0.1089,0.1812,3.2002,0min0sec
8680,-0.1088,0.1810,3.1999,0min0sec
8690,-0.1087,0.1808,3.1996,0min0sec
8700,-0.1086,0.1806,3.1993,0min0sec
8710,-0.1085,0.1804,3.1990,0min0sec
8720,-0.1084,0.1802,3.1986,0min0sec
8730,-0.1083,0.1800,3.1983,0min0sec
8740,-0.1082,0.1798,3.1980,0min0sec
8750,-0.1081,0.1797,3.1977,0min0sec
8760,-0.1080,0.1795,3.1974,0min0sec
8770,-0.1078,0.1793,3.1971,0min0sec
8780,-0.1077,0.1791,3.1968,0min0sec
8790,-0.1076,0.1789,3.1965,0min0sec
8800,-0.1075,0.1787,3.1962,0min0sec
8810,-0.1074,0.1786,3.1958,0min0sec
8820,-0.1073,0.1784,3.1955,0min0sec
8830,-0.1072,0.1782,3.1952,0min0sec
8840,-0.1071,0.1780,3.1949,0min0sec
8850,-0.1070,0.1778,3.1946,0min0sec
8860,-0.1069,0.1777,3.1943,0min0sec
8870,-0.1068,0.1775,3.1940,0min0sec
8880,-0.1067,0.1773,3.1937,0min0sec
8890,-0.1066,0.1771,3.1934,0min0sec
8900,-0.1065,0.1769,3.1931,0min0sec
8910,-0.1064,0.1768,3.1928,0min0sec
8920,-0.1063,0.1766,3.1925,0min0sec
8930,-0.1061,0.1764,3.1922,0min0sec
8940,-0.1060,0.1762,3.1919,0min0sec
8950,-0.1059,0.1760,3.1916,0min0sec
8960,-0.1058,0.1759,3.1913,0min0sec
8970,-0.1057,0.1757,3.1910,0min0sec
8980,-0.1056,0.1755,3.1907,0min0sec
8990,-0.1055,0.1753,3.1904,0min0sec
9000,-0.1054,0.1752,3.1901,0min0sec
9010,-0.1053,0.1750,3.1898,0min0sec
9020,-0.1052,0.1748,3.1895,0min0sec
9030,-0.1051,0.1746,3.1892,0min0sec
9040,-0.1050,0.1745,3.1889,0min0sec
9050,-0.1049,0.1743,3.1886,0min0sec
9060,-0.1048,0.1741,3.1883,0min0sec
9070,-0.1047,0.1739,3.1880,0min0sec
9080,-0.1046,0.1738,3.1877,0min0sec
9090,-0.1045,0.1736,3.1875,0min0sec
9100,-0.1044,0.1734,3.1872,0min0sec
9110,-0.1043,0.1733,3.1869,0min0sec
9120,-0.1042,0.1731,3.1866,0min0sec
9130,-0.1041,0.1729,3.1863,0min0sec
9140,-0.1040,0.1727,3.1860,0min0sec
9150,-0.1039,0.1726,3.1857,0min0sec
9160,-0.1038,0.1724,3.1854,0min0sec
9170,-0.1037,0.1722,3.1852,0min0sec
9180,-0.1036,0.1721,3.1849,0min0sec
9190,-0.1035,0.1719,3.1846,0min0sec
9200,-0.1034,0.1717,3.1843,0min0sec
9210,-0.1033,0.1716,3.1840,0min0sec
9220,-0.1032,0.1714,3.1838,0min0sec
9230,-0.1031,0.1712,3.1835,0min0sec
9240,-0.1030,0.1711,3.1832,0min0sec
9250,-0.1029,0.1709,3.1829,0min0sec
9260,-0.1028,0.1707,3.1826,0min0sec
9270,-0.1027,0.1706,3.1823,0min0sec
9280,-0.1026,0.1704,3.1820,0min0sec
9290,-0.1025,0.1702,3.1818,0min0sec
9300,-0.1024,0.1701,3.1815,0min0sec
9310,-0.1024,0.1699,3.1812,0min0sec
9320,-0.1023,0.1697,3.1809,0min0sec
9330,-0.1022,0.1696,3.1807,0min0sec
9340,-0.1021,0.1694,3.1804,0min0sec
9350,-0.1020,0.1693,3.1801,0min0sec
9360,-0.1019,0.1691,3.1798,0min0sec
9370,-0.1018,0.1689,3.1795,0min0sec
9380,-0.1017,0.1688,3.1793,0min0sec
9390,-0.1016,0.1686,3.1790,0min0sec
9400,-0.1015,0.1685,3.1788,0min0sec
9410,-0.1014,0.1683,3.1785,0min0sec
9420,-0.1013,0.1681,3.1782,0min0sec
9430,-0.1012,0.1680,3.1780,0min0sec
9440,-0.1011,0.1678,3.1777,0min0sec
9450,-0.1010,0.1677,3.1774,0min0sec
9460,-0.1009,0.1675,3.1772,0min0sec
9470,-0.1009,0.1673,3.1769,0min0sec
9480,-0.1008,0.1672,3.1766,0min0sec
9490,-0.1007,0.1670,3.1764,0min0sec
9500,-0.1006,0.1669,3.1761,0min0sec
9510,-0.1005,0.1667,3.1758,0min0sec
9520,-0.1004,0.1666,3.1756,0min0sec
9530,-0.1003,0.1664,3.1753,0min0sec
9540,-0.1002,0.1662,3.1751,0min0sec
9550,-0.1001,0.1661,3.1748,0min0sec
9560,-0.1000,0.1659,3.1745,0min0sec
9570,-0.0999,0.1658,3.1743,0min0sec
9580,-0.0998,0.1656,3.1740,0min0sec
9590,-0.0998,0.1655,3.1738,0min0sec
9600,-0.0997,0.1653,3.1735,0min0sec
9610,-0.0996,0.1652,3.1732,0min0sec
9620,-0.0995,0.1650,3.1730,0min0sec
9630,-0.0994,0.1649,3.1727,0min0sec
9640,-0.0993,0.1647,3.1725,0min0sec
9650,-0.0992,0.1645,3.1722,0min0sec
9660,-0.0991,0.1644,3.1720,0min0sec
9670,-0.0990,0.1642,3.1717,0min0sec
9680,-0.0990,0.1641,3.1714,0min0sec
9690,-0.0989,0.1639,3.1712,0min0sec
9700,-0.0988,0.1638,3.1709,0min0sec
9710,-0.0987,0.1636,3.1707,0min0sec
9720,-0.0986,0.1635,3.1704,0min0sec
9730,-0.0985,0.1633,3.1702,0min0sec
9740,-0.0984,0.1632,3.1699,0min0sec
9750,-0.0983,0.1630,3.1697,0min0sec
9760,-0.0983,0.1629,3.1694,0min0sec
9770,-0.0982,0.1627,3.1692,0min0sec
9780,-0.0981,0.1626,3.1689,0min0sec
9790,-0.0980,0.1624,3.1687,0min0sec
9800,-0.0979,0.1623,3.1684,0min0sec
9810,-0.0978,0.1621,3.1682,0min0sec
9820,-0.0977,0.1620,3.1679,0min0sec
9830,-0.0976,0.1618,3.1677,0min0sec
9840,-0.0976,0.1617,3.1674,0min0sec
9850,-0.0975,0.1615,3.1672,0min0sec
9860,-0.0974,0.1614,3.1669,0min0sec
9870,-0.0973,0.1613,3.1667,0min0sec
9880,-0.0972,0.1611,3.1664,0min0sec
9890,-0.0971,0.1610,3.1662,0min0sec
9900,-0.0970,0.1608,3.1659,0min0sec
9910,-0.0970,0.1607,3.1657,0min0sec
9920,-0.0969,0.1605,3.1654,0min0sec
9930,-0.0968,0.1604,3.1652,0min0sec
9940,-0.0967,0.1602,3.1650,0min0sec
9950,-0.0966,0.1601,3.1647,0min0sec
9960,-0.0965,0.1599,3.1645,0min0sec
9970,-0.0965,0.1598,3.1642,0min0sec
9980,-0.0964,0.1597,3.1640,0min0sec
9990,-0.0963,0.1595,3.1638,0min0sec
10000,-0.0962,0.1594,3.1635,0min0sec
10010,-0.0961,0.1592,3.1633,0min0sec
10020,-0.0960,0.1591,3.1631,0min0sec
10030,-0.0960,0.1589,3.1628,0min0sec
10040,-0.0959,0.1588,3.1626,0min0sec
10050,-0.0958,0.1587,3.1623,0min0sec
10060,-0.0957,0.1585,3.1621,0min0sec
10070,-0.0956,0.1584,3.1619,0min0sec
10080,-0.0955,0.1582,3.1616,0min0sec
10090,-0.0955,0.1581,3.1614,0min0sec
10100,-0.0954,0.1580,3.1612,0min0sec
10110,-0.0953,0.1578,3.1609,0min0sec
10120,-0.0952,0.1577,3.1607,0min0sec
10130,-0.0951,0.1575,3.1605,0min0sec
10140,-0.0951,0.1574,3.1602,0min0sec
10150,-0.0950,0.1573,3.1600,0min0sec
10160,-0.0949,0.1571,3.1598,0min0sec
10170,-0.0948,0.1570,3.1595,0min0sec
10180,-0.0947,0.1568,3.1593,0min0sec
10190,-0.0946,0.1567,3.1591,0min0sec
10200,-0.0946,0.1566,3.1588,0min0sec
10210,-0.0945,0.1564,3.1586,0min0sec
10220,-0.0944,0.1563,3.1584,0min0sec
10230,-0.0943,0.1562,3.1581,0min0sec
10240,-0.0943,0.1560,3.1579,0min0sec
10250,-0.0942,0.1559,3.1577,0min0sec
10260,-0.0941,0.1557,3.1574,0min0sec
10270,-0.0940,0.1556,3.1572,0min0sec
10280,-0.0939,0.1555,3.1570,0min0sec
10290,-0.0939,0.1553,3.1568,0min0sec
10300,-0.0938,0.1552,3.1565,0min0sec
10310,-0.0937,0.1551,3.1563,0min0sec
10320,-0.0936,0.1549,3.1561,0min0sec
10330,-0.0935,0.1548,3.1559,0min0sec
10340,-0.0935,0.1547,3.1556,0min0sec
10350,-0.0934,0.1545,3.1554,0min0sec
10360,-0.0933,0.1544,3.1552,0min0sec
10370,-0.0932,0.1543,3.1550,0min0sec
10380,-0.0932,0.1541,3.1547,0min0sec
10390,-0.0931,0.1540,3.1545,0min0sec
10400,-0.0930,0.1539,3.1543,0min0sec
10410,-0.0929,0.1537,3.1541,0min0sec
10420,-0.0929,0.1536,3.1538,0min0sec
10430,-0.0928,0.1535,3.1536,0min0sec
10440,-0.0927,0.1533,3.1534,0min0sec
10450,-0.0926,0.1532,3.1532,0min0sec
10460,-0.0926,0.1531,3.1530,0min0sec
10470,-0.0925,0.1529,3.1527,0min0sec
10480,-0.0924,0.1528,3.1525,0min0sec
10490,-0.0923,0.1527,3.1523,0min0sec
10500,-0.0923,0.1526,3.1521,0min0sec
10510,-0.0922,0.1524,3.1518,0min0sec
10520,-0.0921,0.1523,3.1516,0min0sec
10530,-0.0920,0.1522,3.1514,0min0sec
10540,-0.0919,0.1520,3.1512,0min0sec
10550,-0.0919,0.1519,3.1510,0min0sec
10560,-0.0918,0.1518,3.1508,0min0sec
10570,-0.0917,0.1516,3.1505,0min0sec
10580,-0.0916,0.1515,3.1503,0min0sec
10590,-0.0916,0.1514,3.1501,0min0sec
10600,-0.0915,0.1513,3.1499,0min0sec
10610,-0.0914,0.1511,3.1497,0min0sec
10620,-0.0914,0.1510,3.1495,0min0sec
10630,-0.0913,0.1509,3.1492,0min0sec
10640,-0.0912,0.1508,3.1490,0min0sec
10650,-0.0911,0.1506,3.1488,0min0sec
10660,-0.0911,0.1505,3.1486,0min0sec
10670,-0.0910,0.1504,3.1484,0min0sec
10680,-0.0909,0.1502,3.1482,0min0sec
10690,-0.0908,0.1501,3.1480,0min0sec
10700,-0.0908,0.1500,3.1477,0min0sec
10710,-0.0907,0.1499,3.1475,0min0sec
10720,-0.0906,0.1497,3.1473,0min0sec
10730,-0.0905,0.1496,3.1471,0min0sec
10740,-0.0905,0.1495,3.1469,0min0sec
10750,-0.0904,0.1494,3.1467,0min0sec
10760,-0.0903,0.1492,3.1465,0min0sec
10770,-0.0903,0.1491,3.1463,0min0sec
10780,-0.0902,0.1490,3.1461,0min0sec
10790,-0.0901,0.1489,3.1459,0min0sec
10800,-0.0900,0.1488,3.1457,0min0sec
10810,-0.0900,0.1486,3.1455,0min0sec
10820,-0.0899,0.1485,3.1453,0min0sec
10830,-0.0898,0.1484,3.1451,0min0sec
10840,-0.0897,0.1483,3.1448,0min0sec
10850,-0.0897,0.1481,3.1446,0min0sec
10860,-0.0896,0.1480,3.1444,0min0sec
10870,-0.0895,0.1479,3.1442,0min0sec
10880,-0.0895,0.1478,3.1440,0min0sec
10890,-0.0894,0.1477,3.1438,0min0sec
10900,-0.0893,0.1475,3.1436,0min0sec
10910,-0.0893,0.1474,3.1434,0min0sec
10920,-0.0892,0.1473,3.1432,0min0sec
10930,-0.0891,0.1472,3.1430,0min0sec
10940,-0.0890,0.1470,3.1428,0min0sec
10950,-0.0890,0.1469,3.1426,0min0sec
10960,-0.0889,0.1468,3.1424,0min0sec
10970,-0.0888,0.1467,3.1422,0min0sec
10980,-0.0888,0.1466,3.1420,0min0sec
10990,-0.0887,0.1465,3.1418,0min0sec
11000,-0.0886,0.1463,3.1416,0min0sec
11010,-0.0886,0.1462,3.1414,0min0sec
11020,-0.0885,0.1461,3.1412,0min0sec
11030,-0.0884,0.1460,3.1410,0min0sec
11040,-0.0884,0.1459,3.1408,0min0sec
11050,-0.0883,0.1457,3.1406,0min0sec
11060,-0.0882,0.1456,3.1404,0min0sec
11070,-0.0881,0.1455,3.1402,0min0sec
11080,-0.0881,0.1454,3.1400,0min0sec
11090,-0.0880,0.1453,3.1398,0min0sec
11100,-0.0879,0.1452,3.1396,0min0sec
11110,-0.0879,0.1450,3.1394,0min0sec
11120,-0.0878,0.1449,3.1392,0min0sec
11130,-0.0877,0.1448,3.1391,0min0sec
11140,-0.0877,0.1447,3.1389,0min0sec
11150,-0.0876,0.1446,3.1387,0min0sec
11160,-0.0875,0.1445,3.1385,0min0sec
11170,-0.0875,0.1444,3.1383,0min0sec
11180,-0.0874,0.1442,3.1381,0min0sec
11190,-0.0873,0.1441,3.1379,0min0sec
11200,-0.0873,0.1440,3.1377,0min0sec
11210,-0.0872,0.1439,3.1375,0min0sec
