step,actic loss,critic loss,average distance,time
5630,-1.1099,0.7510,5.1713,0min0sec
5640,-1.1080,0.7498,5.1693,0min0sec
5650,-1.1061,0.7486,5.1674,0min0sec
5660,-1.1043,0.7474,5.1654,0min0sec
5670,-1.1025,0.7462,5.1635,0min0sec
5680,-1.1007,0.7450,5.1616,0min0sec
5690,-1.0988,0.7438,5.1597,0min0sec
5700,-1.0970,0.7426,5.1577,0min0sec
5710,-1.0952,0.7414,5.1559,0min0sec
5720,-1.0934,0.7403,5.1540,0min0sec
5730,-1.0917,0.7391,5.1521,0min0sec
5740,-1.0898,0.7380,5.1502,0min0sec
5750,-1.0880,0.7368,5.1484,0min0sec
5760,-1.0863,0.7357,5.1465,0min0sec
5770,-1.0845,0.7345,5.1446,0min0sec
5780,-1.0827,0.7333,5.1427,0min0sec
5790,-1.0809,0.7322,5.1409,0min0sec
5800,-1.0792,0.7310,5.1390,0min0sec
5810,-1.0774,0.7299,5.1371,0min0sec
5820,-1.0757,0.7288,5.1353,0min0sec
5830,-1.0738,0.7277,5.1334,0min0sec
5840,-1.0721,0.7265,5.1316,0min0sec
5850,-1.0703,0.7254,5.1297,0min0sec
5860,-1.0686,0.7243,5.1279,0min0sec
5870,-1.0669,0.7231,5.1261,0min0sec
5880,-1.0651,0.7220,5.1243,0min0sec
5890,-1.0634,0.7209,5.1224,0min0sec
5900,-1.0617,0.7198,5.1206,0min0sec
5910,-1.0600,0.7187,5.1189,0min0sec
5920,-1.0583,0.7176,5.1171,0min0sec
5930,-1.0567,0.7165,5.1153,0min0sec
5940,-1.0550,0.7154,5.1135,0min0sec
5950,-1.0532,0.7143,5.1117,0min0sec
5960,-1.0516,0.7132,5.1099,0min0sec
5970,-1.0498,0.7122,5.1081,0min0sec
5980,-1.0481,0.7111,5.1065,0min0sec
5990,-1.0465,0.7100,5.1048,0min0sec
6000,-1.0448,0.7090,5.1030,0min0sec
6010,-1.0432,0.7079,5.1013,0min0sec
6020,-1.0415,0.7068,5.0996,0min0sec
6030,-1.0399,0.7057,5.0978,0min0sec
6040,-1.0383,0.7047,5.0961,0min0sec
6050,-1.0366,0.7036,5.0944,0min0sec
6060,-1.0350,0.7026,5.0926,0min0sec
6070,-1.0334,0.7015,5.0909,0min0sec
6080,-1.0318,0.7005,5.0892,0min0sec
6090,-1.0301,0.6994,5.0875,0min0sec
6100,-1.0284,0.6984,5.0858,0min0sec
6110,-1.0270,0.6974,5.0841,0min0sec
6120,-1.0253,0.6964,5.0825,0min0sec
6130,-1.0237,0.6953,5.0808,0min0sec
6140,-1.0222,0.6943,5.0791,0min0sec
6150,-1.0206,0.6933,5.0775,0min0sec
6160,-1.0190,0.6922,5.0758,0min0sec
6170,-1.0174,0.6912,5.0742,0min0sec
6180,-1.0159,0.6902,5.0725,0min0sec
6190,-1.0143,0.6892,5.0709,0min0sec
6200,-1.0127,0.6882,5.0692,0min0sec
6210,-1.0111,0.6872,5.0676,0min0sec
6220,-1.0096,0.6862,5.0660,0min0sec
6230,-1.0081,0.6852,5.0644,0min0sec
6240,-1.0065,0.6842,5.0627,0min0sec
6250,-1.0050,0.6832,5.0611,0min0sec
6260,-1.0035,0.6822,5.0595,0min0sec
6270,-1.0020,0.6812,5.0579,0min0sec
6280,-1.0004,0.6802,5.0563,0min0sec
6290,-0.9989,0.6792,5.0548,0min0sec
6300,-0.9974,0.6783,5.0532,0min0sec
6310,-0.9959,0.6773,5.0516,0min0sec
6320,-0.9944,0.6764,5.0501,0min0sec
6330,-0.9929,0.6754,5.0486,0min0sec
6340,-0.9914,0.6745,5.0470,0min0sec
6350,-0.9899,0.6735,5.0454,0min0sec
6360,-0.9884,0.6725,5.0439,0min0sec
6370,-0.9870,0.6716,5.0424,0min0sec
6380,-0.9855,0.6706,5.0408,0min0sec
6390,-0.9841,0.6697,5.0393,0min0sec
6400,-0.9826,0.6687,5.0378,0min0sec
6410,-0.9812,0.6678,5.0362,0min0sec
6420,-0.9797,0.6668,5.0347,0min0sec
6430,-0.9783,0.6659,5.0332,0min0sec
6440,-0.9769,0.6649,5.0316,0min0sec
6450,-0.9754,0.6640,5.0302,0min0sec
6460,-0.9740,0.6631,5.0286,0min0sec
6470,-0.9725,0.6621,5.0271,0min0sec
6480,-0.9711,0.6612,5.0256,0min0sec
6490,-0.9697,0.6603,5.0241,0min0sec
6500,-0.9683,0.6594,5.0226,0min0sec
6510,-0.9669,0.6585,5.0212,0min0sec
6520,-0.9654,0.6575,5.0197,0min0sec
6530,-0.9640,0.6566,5.0183,0min0sec
6540,-0.9626,0.6557,5.0168,0min0sec
6550,-0.9612,0.6548,5.0154,0min0sec
6560,-0.9598,0.6539,5.0139,0min0sec
6570,-0.9584,0.6530,5.0124,0min0sec
6580,-0.9571,0.6521,5.0110,0min0sec
6590,-0.9557,0.6512,5.0095,0min0sec
6600,-0.9543,0.6503,5.0081,0min0sec
6610,-0.9529,0.6494,5.0066,0min0sec
6620,-0.9516,0.6485,5.0052,0min0sec
6630,-0.9503,0.6476,5.0038,0min0sec
6640,-0.9489,0.6468,5.0024,0min0sec
6650,-0.9475,0.6459,5.0009,0min0sec
6660,-0.9462,0.6450,4.9995,0min0sec
6670,-0.9449,0.6441,4.9981,0min0sec
6680,-0.9435,0.6432,4.9967,0min0sec
6690,-0.9422,0.6424,4.9953,0min0sec
6700,-0.9409,0.6415,4.9939,0min0sec
6710,-0.9395,0.6406,4.9925,0min0sec
6720,-0.9382,0.6398,4.9911,0min0sec
6730,-0.9369,0.6389,4.9897,0min0sec
6740,-0.9356,0.6380,4.9883,0min0sec
6750,-0.9344,0.6372,4.9869,0min0sec
6760,-0.9331,0.6363,4.9855,0min0sec
6770,-0.9318,0.6355,4.9841,0min0sec
6780,-0.9303,0.6347,4.9827,0min0sec
6790,-0.9291,0.6338,4.9814,0min0sec
6800,-0.9278,0.6330,4.9800,0min0sec
6810,-0.9265,0.6321,4.9787,0min0sec
6820,-0.9252,0.6313,4.9773,0min0sec
6830,-0.9239,0.6305,4.9760,0min0sec
6840,-0.9226,0.6296,4.9746,0min0sec
6850,-0.9214,0.6288,4.9732,0min0sec
6860,-0.9201,0.6279,4.9719,0min0sec
6870,-0.9188,0.6271,4.9705,0min0sec
6880,-0.9176,0.6263,4.9692,0min0sec
6890,-0.9163,0.6255,4.9679,0min0sec
6900,-0.9150,0.6247,4.9666,0min0sec
6910,-0.9138,0.6238,4.9652,0min0sec
6920,-0.9125,0.6230,4.9639,0min0sec
6930,-0.9113,0.6222,4.9626,0min0sec
6940,-0.9100,0.6214,4.9613,0min0sec
6950,-0.9088,0.6206,4.9599,0min0sec
6960,-0.9076,0.6198,4.9586,0min0sec
6970,-0.9064,0.6190,4.9573,0min0sec
6980,-0.9052,0.6182,4.9560,0min0sec
6990,-0.9039,0.6174,4.9547,0min0sec
7000,-0.9027,0.6166,4.9534,0min0sec
7010,-0.9015,0.6158,4.9522,0min0sec
7020,-0.9002,0.6150,4.9509,0min0sec
7030,-0.8990,0.6142,4.9496,0min0sec
7040,-0.8978,0.6134,4.9483,0min0sec
7050,-0.8966,0.6126,4.9470,0min0sec
7060,-0.8954,0.6118,4.9458,0min0sec
7070,-0.8942,0.6111,4.9445,0min0sec
7080,-0.8931,0.6103,4.9432,0min0sec
7090,-0.8919,0.6095,4.9419,0min0sec
7100,-0.8907,0.6087,4.9407,0min0sec
7110,-0.8895,0.6080,4.9394,0min0sec
7120,-0.8883,0.6072,4.9382,0min0sec
7130,-0.8871,0.6064,4.9370,0min0sec
7140,-0.8859,0.6057,4.9358,0min0sec
7150,-0.8848,0.6049,4.9346,0min0sec
7160,-0.8836,0.6041,4.9334,0min0sec
7170,-0.8824,0.6034,4.9322,0min0sec
7180,-0.8813,0.6026,4.9309,0min0sec
7190,-0.8801,0.6019,4.9297,0min0sec
7200,-0.8789,0.6011,4.9285,0min0sec
7210,-0.8778,0.6003,4.9272,0min0sec
7220,-0.8766,0.5996,4.9261,0min0sec
7230,-0.8755,0.5989,4.9249,0min0sec
7240,-0.8743,0.5981,4.9236,0min0sec
7250,-0.8732,0.5974,4.9224,0min0sec
7260,-0.8720,0.5966,4.9212,0min0sec
7270,-0.8709,0.5959,4.9200,0min0sec
7280,-0.8697,0.5951,4.9188,0min0sec
7290,-0.8686,0.5944,4.9176,0min0sec
7300,-0.8675,0.5936,4.9164,0min0sec
7310,-0.8664,0.5929,4.9152,0min0sec
7320,-0.8653,0.5922,4.9140,0min0sec
7330,-0.8642,0.5914,4.9128,0min0sec
7340,-0.8631,0.5907,4.9117,0min0sec
7350,-0.8620,0.5900,4.9105,0min0sec
7360,-0.8609,0.5892,4.9093,0min0sec
7370,-0.8598,0.5885,4.9081,0min0sec
7380,-0.8587,0.5878,4.9070,0min0sec
7390,-0.8576,0.5871,4.9058,0min0sec
7400,-0.8565,0.5864,4.9046,0min0sec
7410,-0.8554,0.5857,4.9035,0min0sec
7420,-0.8543,0.5849,4.9023,0min0sec
7430,-0.8532,0.5842,4.9012,0min0sec
7440,-0.8521,0.5836,4.9000,0min0sec
7450,-0.8511,0.5829,4.8989,0min0sec
7460,-0.8500,0.5822,4.8978,0min0sec
7470,-0.8489,0.5815,4.8966,0min0sec
7480,-0.8479,0.5808,4.8955,0min0sec
7490,-0.8468,0.5801,4.8943,0min0sec
7500,-0.8457,0.5794,4.8932,0min0sec
7510,-0.8446,0.5787,4.8921,0min0sec
7520,-0.8436,0.5780,4.8909,0min0sec
7530,-0.8425,0.5773,4.8898,0min0sec
7540,-0.8414,0.5766,4.8887,0min0sec
7550,-0.8404,0.5759,4.8876,0min0sec
7560,-0.8393,0.5752,4.8865,0min0sec
7570,-0.8383,0.5745,4.8853,0min0sec
7580,-0.8372,0.5738,4.8842,0min0sec
7590,-0.8362,0.5732,4.8831,0min0sec
7600,-0.8351,0.5725,4.8821,0min0sec
7610,-0.8341,0.5718,4.8810,0min0sec
7620,-0.8331,0.5711,4.8799,0min0sec
7630,-0.8321,0.5705,4.8788,0min0sec
7640,-0.8310,0.5698,4.8777,0min0sec
7650,-0.8300,0.5691,4.8767,0min0sec
7660,-0.8290,0.5684,4.8756,0min0sec
7670,-0.8280,0.5678,4.8745,0min0sec
7680,-0.8269,0.5671,4.8734,0min0sec
7690,-0.8260,0.5664,4.8724,0min0sec
7700,-0.8249,0.5658,4.8713,0min0sec
7710,-0.8240,0.5651,4.8702,0min0sec
7720,-0.8229,0.5644,4.8691,0min0sec
7730,-0.8219,0.5638,4.8680,0min0sec
7740,-0.8209,0.5631,4.8670,0min0sec
7750,-0.8199,0.5625,4.8659,0min0sec
7760,-0.8190,0.5618,4.8648,0min0sec
7770,-0.8180,0.5611,4.8638,0min0sec
7780,-0.8170,0.5605,4.8628,0min0sec
7790,-0.8160,0.5598,4.8617,0min0sec
7800,-0.8150,0.5592,4.8607,0min0sec
7810,-0.8140,0.5585,4.8596,0min0sec
7820,-0.8130,0.5579,4.8586,0min0sec
7830,-0.8121,0.5572,4.8575,0min0sec
7840,-0.8111,0.5566,4.8565,0min0sec
7850,-0.8101,0.5560,4.8555,0min0sec
7860,-0.8091,0.5553,4.8545,0min0sec
7870,-0.8081,0.5547,4.8535,0min0sec
7880,-0.8072,0.5541,4.8524,0min0sec
7890,-0.8063,0.5535,4.8514,0min0sec
7900,-0.8053,0.5529,4.8504,0min0sec
7910,-0.8043,0.5522,4.8493,0min0sec
7920,-0.8034,0.5516,4.8483,0min0sec
7930,-0.8024,0.5510,4.8473,0min0sec
7940,-0.8015,0.5504,4.8463,0min0sec
7950,-0.8006,0.5497,4.8453,0min0sec
7960,-0.7996,0.5491,4.8443,0min0sec
7970,-0.7986,0.5485,4.8433,0min0sec
7980,-0.7977,0.5479,4.8423,0min0sec
7990,-0.7968,0.5473,4.8413,0min0sec
8000,-0.7959,0.5467,4.8404,0min0sec
8010,-0.7949,0.5460,4.8394,0min0sec
8020,-0.7940,0.5454,4.8384,0min0sec
8030,-0.7930,0.5448,4.8374,0min0sec
8040,-0.7921,0.5442,4.8364,0min0sec
8050,-0.7912,0.5436,4.8354,0min0sec
8060,-0.7903,0.5430,4.8344,0min0sec
8070,-0.7894,0.5424,4.8334,0min0sec
8080,-0.7885,0.5418,4.8324,0min0sec
8090,-0.7875,0.5411,4.8315,0min0sec
8100,-0.7866,0.5405,4.8305,0min0sec
8110,-0.7857,0.5399,4.8295,0min0sec
8120,-0.7848,0.5393,4.8285,0min0sec
8130,-0.7838,0.5387,4.8275,0min0sec
8140,-0.7830,0.5381,4.8266,0min0sec
8150,-0.7821,0.5376,4.8256,0min0sec
8160,-0.7811,0.5370,4.8247,0min0sec
8170,-0.7803,0.5364,4.8238,0min0sec
8180,-0.7793,0.5358,4.8229,0min0sec
8190,-0.7785,0.5352,4.8219,0min0sec
8200,-0.7776,0.5347,4.8210,0min0sec
8210,-0.7767,0.5341,4.8200,0min0sec
8220,-0.7758,0.5335,4.8191,0min0sec
8230,-0.7749,0.5329,4.8182,0min0sec
8240,-0.7740,0.5323,4.8172,0min0sec
8250,-0.7731,0.5317,4.8163,0min0sec
8260,-0.7722,0.5312,4.8153,0min0sec
8270,-0.7714,0.5306,4.8144,0min0sec
8280,-0.7705,0.5300,4.8135,0min0sec
8290,-0.7696,0.5294,4.8125,0min0sec
8300,-0.7688,0.5288,4.8116,0min0sec
8310,-0.7679,0.5283,4.8106,0min0sec
8320,-0.7670,0.5277,4.8097,0min0sec
8330,-0.7661,0.5271,4.8088,0min0sec
8340,-0.7653,0.5266,4.8079,0min0sec
8350,-0.7644,0.5260,4.8069,0min0sec
8360,-0.7635,0.5254,4.8060,0min0sec
8370,-0.7627,0.5249,4.8051,0min0sec
8380,-0.7618,0.5243,4.8042,0min0sec
8390,-0.7610,0.5237,4.8033,0min0sec
8400,-0.7602,0.5232,4.8024,0min0sec
8410,-0.7593,0.5226,4.8015,0min0sec
8420,-0.7584,0.5221,4.8006,0min0sec
8430,-0.7576,0.5215,4.7997,0min0sec
8440,-0.7568,0.5209,4.7988,0min0sec
8450,-0.7559,0.5204,4.7979,0min0sec
8460,-0.7550,0.5198,4.7970,0min0sec
8470,-0.7542,0.5193,4.7961,0min0sec
8480,-0.7534,0.5187,4.7952,0min0sec
8490,-0.7525,0.5182,4.7943,0min0sec
8500,-0.7517,0.5176,4.7935,0min0sec
8510,-0.7509,0.5171,4.7926,0min0sec
8520,-0.7501,0.5166,4.7917,0min0sec
8530,-0.7493,0.5160,4.7909,0min0sec
8540,-0.7484,0.5155,4.7900,0min0sec
8550,-0.7476,0.5149,4.7891,0min0sec
8560,-0.7468,0.5144,4.7882,0min0sec
8570,-0.7460,0.5138,4.7874,0min0sec
8580,-0.7452,0.5133,4.7865,0min0sec
8590,-0.7444,0.5128,4.7856,0min0sec
8600,-0.7435,0.5122,4.7847,0min0sec
8610,-0.7427,0.5117,4.7839,0min0sec
8620,-0.7419,0.5112,4.7830,0min0sec
8630,-0.7411,0.5106,4.7821,0min0sec
8640,-0.7402,0.5101,4.7813,0min0sec
8650,-0.7394,0.5096,4.7804,0min0sec
8660,-0.7386,0.5090,4.7796,0min0sec
8670,-0.7378,0.5085,4.7787,0min0sec
8680,-0.7370,0.5080,4.7779,0min0sec
8690,-0.7362,0.5075,4.7770,0min0sec
8700,-0.7354,0.5069,4.7761,0min0sec
8710,-0.7346,0.5064,4.7753,0min0sec
8720,-0.7338,0.5059,4.7744,0min0sec
8730,-0.7330,0.5054,4.7736,0min0sec
8740,-0.7322,0.5048,4.7727,0min0sec
8750,-0.7315,0.5043,4.7719,0min0sec
8760,-0.7307,0.5038,4.7710,0min0sec
8770,-0.7299,0.5033,4.7702,0min0sec
8780,-0.7291,0.5028,4.7694,0min0sec
8790,-0.7283,0.5023,4.7686,0min0sec
8800,-0.7275,0.5017,4.7677,0min0sec
8810,-0.7268,0.5012,4.7669,0min0sec
8820,-0.7260,0.5007,4.7661,0min0sec
8830,-0.7252,0.5002,4.7653,0min0sec
8840,-0.7244,0.4997,4.7645,0min0sec
8850,-0.7236,0.4992,4.7637,0min0sec
8860,-0.7229,0.4987,4.7629,0min0sec
8870,-0.7221,0.4982,4.7620,0min0sec
8880,-0.7214,0.4977,4.7612,0min0sec
8890,-0.7206,0.4972,4.7604,0min0sec
8900,-0.7198,0.4967,4.7596,0min0sec
8910,-0.7191,0.4962,4.7588,0min0sec
8920,-0.7183,0.4957,4.7580,0min0sec
8930,-0.7176,0.4952,4.7572,0min0sec
8940,-0.7168,0.4947,4.7564,0min0sec
8950,-0.7161,0.4942,4.7556,0min0sec
8960,-0.7153,0.4937,4.7548,0min0sec
8970,-0.7146,0.4932,4.7540,0min0sec
8980,-0.7138,0.4927,4.7532,0min0sec
8990,-0.7131,0.4922,4.7524,0min0sec
9000,-0.7124,0.4917,4.7516,0min0sec
9010,-0.7116,0.4912,4.7508,0min0sec
9020,-0.7109,0.4907,4.7500,0min0sec
9030,-0.7101,0.4903,4.7492,0min0sec
9040,-0.7094,0.4898,4.7484,0min0sec
9050,-0.7087,0.4893,4.7476,0min0sec
9060,-0.7079,0.4888,4.7468,0min0sec
9070,-0.7072,0.4883,4.7460,0min0sec
9080,-0.7065,0.4878,4.7452,0min0sec
9090,-0.7057,0.4873,4.7444,0min0sec
9100,-0.7050,0.4868,4.7436,0min0sec
9110,-0.7043,0.4864,4.7428,0min0sec
9120,-0.7035,0.4859,4.7421,0min0sec
9130,-0.7028,0.4854,4.7413,0min0sec
9140,-0.7021,0.4849,4.7405,0min0sec
9150,-0.7014,0.4844,4.7398,0min0sec
9160,-0.7007,0.4840,4.7390,0min0sec
9170,-0.6999,0.4835,4.7382,0min0sec
9180,-0.6992,0.4830,4.7374,0min0sec
9190,-0.6985,0.4826,4.7367,0min0sec
9200,-0.6978,0.4821,4.7359,0min0sec
9210,-0.6971,0.4816,4.7351,0min0sec
9220,-0.6964,0.4811,4.7344,0min0sec
9230,-0.6957,0.4807,4.7336,0min0sec
9240,-0.6950,0.4802,4.7329,0min0sec
9250,-0.6943,0.4797,4.7321,0min0sec
9260,-0.6936,0.4793,4.7314,0min0sec
9270,-0.6929,0.4788,4.7306,0min0sec
9280,-0.6922,0.4783,4.7299,0min0sec
9290,-0.6915,0.4779,4.7291,0min0sec
9300,-0.6908,0.4774,4.7284,0min0sec
9310,-0.6901,0.4770,4.7276,0min0sec
9320,-0.6894,0.4765,4.7269,0min0sec
9330,-0.6887,0.4760,4.7261,0min0sec
9340,-0.6880,0.4756,4.7254,0min0sec
9350,-0.6873,0.4751,4.7247,0min0sec
9360,-0.6866,0.4747,4.7239,0min0sec
9370,-0.6859,0.4742,4.7232,0min0sec
9380,-0.6852,0.4738,4.7225,0min0sec
9390,-0.6846,0.4733,4.7217,0min0sec
9400,-0.6839,0.4729,4.7210,0min0sec
9410,-0.6832,0.4724,4.7203,0min0sec
9420,-0.6825,0.4720,4.7195,0min0sec
9430,-0.6818,0.4715,4.7188,0min0sec
9440,-0.6811,0.4711,4.7181,0min0sec
9450,-0.6804,0.4706,4.7174,0min0sec
9460,-0.6798,0.4702,4.7167,0min0sec
9470,-0.6791,0.4697,4.7160,0min0sec
9480,-0.6784,0.4693,4.7152,0min0sec
9490,-0.6777,0.4688,4.7145,0min0sec
9500,-0.6771,0.4684,4.7138,0min0sec
9510,-0.6764,0.4680,4.7131,0min0sec
9520,-0.6757,0.4675,4.7124,0min0sec
9530,-0.6751,0.4671,4.7117,0min0sec
9540,-0.6744,0.4666,4.7109,0min0sec
9550,-0.6737,0.4662,4.7102,0min0sec
9560,-0.6731,0.4658,4.7095,0min0sec
9570,-0.6724,0.4653,4.7088,0min0sec
9580,-0.6718,0.4649,4.7081,0min0sec
9590,-0.6711,0.4645,4.7074,0min0sec
9600,-0.6704,0.4640,4.7067,0min0sec
9610,-0.6698,0.4636,4.7060,0min0sec
9620,-0.6692,0.4632,4.7053,0min0sec
9630,-0.6685,0.4627,4.7046,0min0sec
9640,-0.6679,0.4623,4.7039,0min0sec
9650,-0.6672,0.4619,4.7032,0min0sec
9660,-0.6666,0.4614,4.7026,0min0sec
9670,-0.6659,0.4610,4.7019,0min0sec
9680,-0.6653,0.4606,4.7011,0min0sec
9690,-0.6646,0.4602,4.7005,0min0sec
9700,-0.6640,0.4597,4.6997,0min0sec
9710,-0.6633,0.4593,4.6991,0min0sec
9720,-0.6627,0.4589,4.6984,0min0sec
9730,-0.6620,0.4584,4.6977,0min0sec
9740,-0.6614,0.4580,4.6970,0min0sec
9750,-0.6608,0.4576,4.6963,0min0sec
9760,-0.6601,0.4572,4.6957,0min0sec
9770,-0.6595,0.4568,4.6950,0min0sec
9780,-0.6589,0.4563,4.6943,0min0sec
9790,-0.6582,0.4559,4.6936,0min0sec
9800,-0.6576,0.4555,4.6929,0min0sec
9810,-0.6570,0.4551,4.6922,0min0sec
9820,-0.6563,0.4547,4.6916,0min0sec
9830,-0.6557,0.4543,4.6909,0min0sec
9840,-0.6551,0.4538,4.6902,0min0sec
9850,-0.6545,0.4534,4.6895,0min0sec
9860,-0.6538,0.4530,4.6889,0min0sec
9870,-0.6532,0.4526,4.6882,0min0sec
9880,-0.6526,0.4522,4.6876,0min0sec
9890,-0.6520,0.4518,4.6869,0min0sec
9900,-0.6514,0.4514,4.6862,0min0sec
9910,-0.6508,0.4510,4.6856,0min0sec
9920,-0.6501,0.4506,4.6849,0min0sec
9930,-0.6495,0.4502,4.6843,0min0sec
9940,-0.6489,0.4498,4.6836,0min0sec
9950,-0.6483,0.4494,4.6830,0min0sec
9960,-0.6477,0.4490,4.6823,0min0sec
9970,-0.6471,0.4485,4.6817,0min0sec
9980,-0.6465,0.4481,4.6810,0min0sec
9990,-0.6459,0.4477,4.6804,0min0sec
10000,-0.6453,0.4473,4.6797,0min0sec
10010,-0.6447,0.4469,4.6791,0min0sec
10020,-0.6441,0.4465,4.6784,0min0sec
10030,-0.6435,0.4461,4.6778,0min0sec
10040,-0.6429,0.4458,4.6771,0min0sec
10050,-0.6423,0.4454,4.6765,0min0sec
10060,-0.6417,0.4450,4.6758,0min0sec
10070,-0.6411,0.4446,4.6752,0min0sec
10080,-0.6405,0.4442,4.6745,0min0sec
10090,-0.6399,0.4438,4.6739,0min0sec
10100,-0.6393,0.4434,4.6732,0min0sec
10110,-0.6387,0.4430,4.6726,0min0sec
10120,-0.6381,0.4426,4.6720,0min0sec
10130,-0.6375,0.4422,4.6713,0min0sec
10140,-0.6370,0.4418,4.6707,0min0sec
10150,-0.6364,0.4414,4.6701,0min0sec
10160,-0.6358,0.4410,4.6694,0min0sec
10170,-0.6352,0.4406,4.6688,0min0sec
10180,-0.6346,0.4402,4.6682,0min0sec
10190,-0.6340,0.4399,4.6675,0min0sec
10200,-0.6334,0.4395,4.6669,0min0sec
10210,-0.6328,0.4391,4.6663,0min0sec
10220,-0.6323,0.4387,4.6657,0min0sec
10230,-0.6317,0.4383,4.6651,0min0sec
10240,-0.6311,0.4379,4.6644,0min0sec
10250,-0.6305,0.4376,4.6638,0min0sec
10260,-0.6300,0.4372,4.6632,0min0sec
10270,-0.6294,0.4368,4.6626,0min0sec
10280,-0.6288,0.4364,4.6620,0min0sec
10290,-0.6282,0.4360,4.6614,0min0sec
10300,-0.6276,0.4357,4.6608,0min0sec
10310,-0.6271,0.4353,4.6601,0min0sec
10320,-0.6265,0.4349,4.6596,0min0sec
10330,-0.6259,0.4345,4.6589,0min0sec
10340,-0.6254,0.4342,4.6583,0min0sec
10350,-0.6248,0.4338,4.6577,0min0sec
10360,-0.6242,0.4334,4.6571,0min0sec
10370,-0.6237,0.4330,4.6566,0min0sec
10380,-0.6231,0.4327,4.6560,0min0sec
10390,-0.6225,0.4323,4.6554,0min0sec
10400,-0.6220,0.4319,4.6548,0min0sec
10410,-0.6214,0.4316,4.6542,0min0sec
10420,-0.6209,0.4312,4.6536,0min0sec
10430,-0.6203,0.4308,4.6530,0min0sec
10440,-0.6197,0.4304,4.6524,0min0sec
10450,-0.6192,0.4301,4.6518,0min0sec
10460,-0.6186,0.4297,4.6512,0min0sec
10470,-0.6181,0.4293,4.6506,0min0sec
10480,-0.6175,0.4290,4.6500,0min0sec
10490,-0.6170,0.4286,4.6494,0min0sec
10500,-0.6164,0.4282,4.6488,0min0sec
10510,-0.6159,0.4279,4.6482,0min0sec
10520,-0.6153,0.4275,4.6476,0min0sec
10530,-0.6148,0.4271,4.6471,0min0sec
10540,-0.6142,0.4268,4.6465,0min0sec
10550,-0.6137,0.4264,4.6459,0min0sec
10560,-0.6131,0.4261,4.6453,0min0sec
10570,-0.6126,0.4257,4.6447,0min0sec
10580,-0.6121,0.4253,4.6441,0min0sec
10590,-0.6115,0.4250,4.6436,0min0sec
10600,-0.6110,0.4246,4.6430,0min0sec
10610,-0.6104,0.4243,4.6424,0min0sec
10620,-0.6099,0.4239,4.6418,0min0sec
10630,-0.6094,0.4236,4.6413,0min0sec
10640,-0.6089,0.4232,4.6407,0min0sec
10650,-0.6083,0.4229,4.6401,0min0sec
10660,-0.6078,0.4225,4.6395,0min0sec
10670,-0.6072,0.4222,4.6389,0min0sec
10680,-0.6067,0.4218,4.6384,0min0sec
10690,-0.6062,0.4215,4.6378,0min0sec
10700,-0.6057,0.4211,4.6372,0min0sec
10710,-0.6052,0.4208,4.6366,0min0sec
10720,-0.6046,0.4204,4.6361,0min0sec
10730,-0.6041,0.4201,4.6355,0min0sec
10740,-0.6036,0.4197,4.6349,0min0sec
10750,-0.6030,0.4194,4.6344,0min0sec
10760,-0.6025,0.4190,4.6338,0min0sec
10770,-0.6020,0.4187,4.6333,0min0sec
10780,-0.6015,0.4183,4.6327,0min0sec
10790,-0.6009,0.4180,4.6321,0min0sec
10800,-0.6004,0.4176,4.6316,0min0sec
10810,-0.5999,0.4173,4.6310,0min0sec
10820,-0.5994,0.4169,4.6304,0min0sec
10830,-0.5989,0.4166,4.6299,0min0sec
10840,-0.5984,0.4162,4.6293,0min0sec
10850,-0.5978,0.4159,4.6288,0min0sec
10860,-0.5973,0.4156,4.6282,0min0sec
10870,-0.5968,0.4152,4.6276,0min0sec
10880,-0.5963,0.4149,4.6271,0min0sec
10890,-0.5958,0.4145,4.6265,0min0sec
10900,-0.5953,0.4142,4.6260,0min0sec
10910,-0.5948,0.4139,4.6254,0min0sec
10920,-0.5943,0.4135,4.6249,0min0sec
10930,-0.5938,0.4132,4.6243,0min0sec
10940,-0.5932,0.4128,4.6238,0min0sec
10950,-0.5927,0.4125,4.6233,0min0sec
10960,-0.5922,0.4122,4.6227,0min0sec
10970,-0.5917,0.4118,4.6222,0min0sec
10980,-0.5912,0.4115,4.6216,0min0sec
10990,-0.5907,0.4112,4.6211,0min0sec
11000,-0.5902,0.4108,4.6206,0min0sec
11010,-0.5897,0.4105,4.6200,0min0sec
11020,-0.5892,0.4102,4.6195,0min0sec
11030,-0.5887,0.4098,4.6189,0min0sec
11040,-0.5882,0.4095,4.6184,0min0sec
11050,-0.5877,0.4092,4.6178,0min0sec
11060,-0.5872,0.4088,4.6173,0min0sec
11070,-0.5868,0.4085,4.6168,0min0sec
11080,-0.5863,0.4082,4.6162,0min0sec
11090,-0.5858,0.4078,4.6157,0min0sec
11100,-0.5853,0.4075,4.6152,0min0sec
11110,-0.5848,0.4072,4.6146,0min0sec
11120,-0.5843,0.4069,4.6141,0min0sec
11130,-0.5838,0.4065,4.6136,0min0sec
11140,-0.5833,0.4062,4.6130,0min0sec
11150,-0.5828,0.4059,4.6125,0min0sec
11160,-0.5823,0.4056,4.6120,0min0sec
11170,-0.5818,0.4052,4.6115,0min0sec
11180,-0.5814,0.4049,4.6109,0min0sec
11190,-0.5809,0.4046,4.6104,0min0sec
11200,-0.5804,0.4043,4.6099,0min0sec
11210,-0.5799,0.4040,4.6094,0min0sec
