step,actic loss,critic loss,average distance,time
5630,-1.9701,0.9044,5.5942,0min0sec
5640,-1.9668,0.9030,5.5923,0min0sec
5650,-1.9634,0.9016,5.5904,0min0sec
5660,-1.9601,0.9002,5.5885,0min0sec
5670,-1.9567,0.8988,5.5867,0min0sec
5680,-1.9533,0.8975,5.5848,0min0sec
5690,-1.9500,0.8961,5.5830,0min0sec
5700,-1.9467,0.8948,5.5811,0min0sec
5710,-1.9434,0.8934,5.5792,0min0sec
5720,-1.9401,0.8921,5.5774,0min0sec
5730,-1.9369,0.8908,5.5756,0min0sec
5740,-1.9336,0.8894,5.5738,0min0sec
5750,-1.9304,0.8881,5.5719,0min0sec
5760,-1.9271,0.8868,5.5701,0min0sec
5770,-1.9239,0.8854,5.5683,0min0sec
5780,-1.9207,0.8841,5.5665,0min0sec
5790,-1.9176,0.8828,5.5647,0min0sec
5800,-1.9143,0.8815,5.5629,0min0sec
5810,-1.9112,0.8802,5.5611,0min0sec
5820,-1.9080,0.8789,5.5593,0min0sec
5830,-1.9049,0.8777,5.5575,0min0sec
5840,-1.9017,0.8764,5.5558,0min0sec
5850,-1.8985,0.8751,5.5540,0min0sec
5860,-1.8954,0.8738,5.5523,0min0sec
5870,-1.8922,0.8725,5.5505,0min0sec
5880,-1.8891,0.8713,5.5488,0min0sec
5890,-1.8860,0.8700,5.5470,0min0sec
5900,-1.8828,0.8688,5.5453,0min0sec
5910,-1.8797,0.8675,5.5436,0min0sec
5920,-1.8767,0.8663,5.5419,0min0sec
5930,-1.8736,0.8650,5.5402,0min0sec
5940,-1.8706,0.8638,5.5385,0min0sec
5950,-1.8676,0.8625,5.5367,0min0sec
5960,-1.8645,0.8613,5.5350,0min0sec
5970,-1.8615,0.8601,5.5333,0min0sec
5980,-1.8585,0.8588,5.5316,0min0sec
5990,-1.8555,0.8576,5.5299,0min0sec
6000,-1.8525,0.8564,5.5282,0min0sec
6010,-1.8494,0.8552,5.5266,0min0sec
6020,-1.8465,0.8540,5.5249,0min0sec
6030,-1.8434,0.8528,5.5232,0min0sec
6040,-1.8405,0.8516,5.5215,0min0sec
6050,-1.8375,0.8504,5.5199,0min0sec
6060,-1.8345,0.8492,5.5183,0min0sec
6070,-1.8317,0.8480,5.5166,0min0sec
6080,-1.8287,0.8468,5.5149,0min0sec
6090,-1.8257,0.8456,5.5133,0min0sec
6100,-1.8229,0.8445,5.5117,0min0sec
6110,-1.8201,0.8433,5.5100,0min0sec
6120,-1.8173,0.8421,5.5084,0min0sec
6130,-1.8142,0.8410,5.5068,0min0sec
6140,-1.8114,0.8398,5.5052,0min0sec
6150,-1.8085,0.8386,5.5036,0min0sec
6160,-1.8056,0.8375,5.5021,0min0sec
6170,-1.8028,0.8363,5.5005,0min0sec
6180,-1.8000,0.8352,5.4989,0min0sec
6190,-1.7972,0.8340,5.4973,0min0sec
6200,-1.7944,0.8329,5.4957,0min0sec
6210,-1.7916,0.8317,5.4942,0min0sec
6220,-1.7888,0.8306,5.4926,0min0sec
6230,-1.7860,0.8295,5.4910,0min0sec
6240,-1.7833,0.8283,5.4895,0min0sec
6250,-1.7805,0.8272,5.4880,0min0sec
6260,-1.7778,0.8261,5.4864,0min0sec
6270,-1.7750,0.8250,5.4849,0min0sec
6280,-1.7723,0.8239,5.4834,0min0sec
6290,-1.7695,0.8228,5.4819,0min0sec
6300,-1.7667,0.8217,5.4804,0min0sec
6310,-1.7640,0.8206,5.4788,0min0sec
6320,-1.7613,0.8195,5.4773,0min0sec
6330,-1.7586,0.8183,5.4757,0min0sec
6340,-1.7559,0.8172,5.4742,0min0sec
6350,-1.7532,0.8161,5.4727,0min0sec
6360,-1.7505,0.8150,5.4711,0min0sec
6370,-1.7479,0.8139,5.4697,0min0sec
6380,-1.7452,0.8129,5.4682,0min0sec
6390,-1.7426,0.8118,5.4667,0min0sec
6400,-1.7399,0.8107,5.4652,0min0sec
6410,-1.7373,0.8097,5.4637,0min0sec
6420,-1.7346,0.8086,5.4623,0min0sec
6430,-1.7320,0.8075,5.4609,0min0sec
6440,-1.7294,0.8065,5.4595,0min0sec
6450,-1.7268,0.8054,5.4581,0min0sec
6460,-1.7242,0.8044,5.4566,0min0sec
6470,-1.7216,0.8033,5.4552,0min0sec
6480,-1.7190,0.8023,5.4538,0min0sec
6490,-1.7164,0.8012,5.4524,0min0sec
6500,-1.7138,0.8002,5.4510,0min0sec
6510,-1.7113,0.7991,5.4495,0min0sec
6520,-1.7087,0.7981,5.4481,0min0sec
6530,-1.7062,0.7971,5.4467,0min0sec
6540,-1.7036,0.7960,5.4452,0min0sec
6550,-1.7011,0.7950,5.4438,0min0sec
6560,-1.6986,0.7940,5.4424,0min0sec
6570,-1.6961,0.7930,5.4409,0min0sec
6580,-1.6936,0.7919,5.4395,0min0sec
6590,-1.6911,0.7909,5.4381,0min0sec
6600,-1.6886,0.7899,5.4367,0min0sec
6610,-1.6861,0.7889,5.4354,0min0sec
6620,-1.6836,0.7879,5.4340,0min0sec
6630,-1.6812,0.7869,5.4326,0min0sec
6640,-1.6787,0.7859,5.4312,0min0sec
6650,-1.6762,0.7849,5.4299,0min0sec
6660,-1.6738,0.7839,5.4285,0min0sec
6670,-1.6714,0.7829,5.4271,0min0sec
6680,-1.6689,0.7819,5.4258,0min0sec
6690,-1.6665,0.7809,5.4244,0min0sec
6700,-1.6641,0.7800,5.4231,0min0sec
6710,-1.6617,0.7790,5.4217,0min0sec
6720,-1.6593,0.7780,5.4204,0min0sec
6730,-1.6570,0.7770,5.4190,0min0sec
6740,-1.6545,0.7761,5.4177,0min0sec
6750,-1.6522,0.7751,5.4163,0min0sec
6760,-1.6498,0.7741,5.4150,0min0sec
6770,-1.6475,0.7732,5.4137,0min0sec
6780,-1.6451,0.7722,5.4123,0min0sec
6790,-1.6427,0.7713,5.4110,0min0sec
6800,-1.6404,0.7703,5.4097,0min0sec
6810,-1.6380,0.7694,5.4084,0min0sec
6820,-1.6358,0.7684,5.4071,0min0sec
6830,-1.6335,0.7675,5.4058,0min0sec
6840,-1.6312,0.7665,5.4045,0min0sec
6850,-1.6288,0.7656,5.4032,0min0sec
6860,-1.6266,0.7646,5.4019,0min0sec
6870,-1.6243,0.7637,5.4006,0min0sec
6880,-1.6221,0.7628,5.3993,0min0sec
6890,-1.6197,0.7619,5.3980,0min0sec
6900,-1.6174,0.7609,5.3967,0min0sec
6910,-1.6151,0.7600,5.3954,0min0sec
6920,-1.6128,0.7591,5.3942,0min0sec
6930,-1.6106,0.7582,5.3929,0min0sec
6940,-1.6083,0.7573,5.3916,0min0sec
6950,-1.6061,0.7564,5.3903,0min0sec
6960,-1.6039,0.7555,5.3891,0min0sec
6970,-1.6016,0.7546,5.3878,0min0sec
6980,-1.5994,0.7537,5.3866,0min0sec
6990,-1.5972,0.7528,5.3853,0min0sec
7000,-1.5951,0.7519,5.3841,0min0sec
7010,-1.5929,0.7510,5.3828,0min0sec
7020,-1.5907,0.7501,5.3816,0min0sec
7030,-1.5885,0.7492,5.3803,0min0sec
7040,-1.5864,0.7483,5.3791,0min0sec
7050,-1.5842,0.7474,5.3779,0min0sec
7060,-1.5820,0.7465,5.3766,0min0sec
7070,-1.5798,0.7457,5.3754,0min0sec
7080,-1.5777,0.7448,5.3742,0min0sec
7090,-1.5755,0.7439,5.3730,0min0sec
7100,-1.5735,0.7430,5.3718,0min0sec
7110,-1.5713,0.7422,5.3705,0min0sec
7120,-1.5692,0.7413,5.3693,0min0sec
7130,-1.5670,0.7404,5.3681,0min0sec
7140,-1.5649,0.7395,5.3669,0min0sec
7150,-1.5628,0.7387,5.3657,0min0sec
7160,-1.5607,0.7378,5.3645,0min0sec
7170,-1.5586,0.7369,5.3633,0min0sec
7180,-1.5565,0.7361,5.3620,0min0sec
7190,-1.5544,0.7352,5.3609,0min0sec
7200,-1.5524,0.7344,5.3596,0min0sec
7210,-1.5503,0.7335,5.3585,0min0sec
7220,-1.5482,0.7327,5.3573,0min0sec
7230,-1.5462,0.7318,5.3561,0min0sec
7240,-1.5441,0.7310,5.3550,0min0sec
7250,-1.5421,0.7302,5.3538,0min0sec
7260,-1.5400,0.7293,5.3527,0min0sec
7270,-1.5379,0.7285,5.3515,0min0sec
7280,-1.5359,0.7277,5.3504,0min0sec
7290,-1.5339,0.7268,5.3493,0min0sec
7300,-1.5319,0.7260,5.3481,0min0sec
7310,-1.5299,0.7252,5.3470,0min0sec
7320,-1.5279,0.7243,5.3458,0min0sec
7330,-1.5259,0.7235,5.3447,0min0sec
7340,-1.5238,0.7227,5.3436,0min0sec
7350,-1.5219,0.7219,5.3425,0min0sec
7360,-1.5198,0.7211,5.3414,0min0sec
7370,-1.5179,0.7203,5.3402,0min0sec
7380,-1.5159,0.7195,5.3392,0min0sec
7390,-1.5139,0.7187,5.3381,0min0sec
7400,-1.5120,0.7179,5.3370,0min0sec
7410,-1.5100,0.7171,5.3359,0min0sec
7420,-1.5080,0.7163,5.3348,0min0sec
7430,-1.5061,0.7155,5.3337,0min0sec
7440,-1.5041,0.7147,5.3326,0min0sec
7450,-1.5022,0.7139,5.3315,0min0sec
7460,-1.5003,0.7131,5.3303,0min0sec
7470,-1.4983,0.7123,5.3292,0min0sec
7480,-1.4964,0.7115,5.3281,0min0sec
7490,-1.4945,0.7107,5.3270,0min0sec
7500,-1.4926,0.7099,5.3259,0min0sec
7510,-1.4906,0.7091,5.3248,0min0sec
7520,-1.4887,0.7083,5.3237,0min0sec
7530,-1.4868,0.7075,5.3226,0min0sec
7540,-1.4849,0.7067,5.3215,0min0sec
7550,-1.4830,0.7060,5.3204,0min0sec
7560,-1.4811,0.7052,5.3194,0min0sec
7570,-1.4792,0.7045,5.3184,0min0sec
7580,-1.4772,0.7038,5.3174,0min0sec
7590,-1.4753,0.7030,5.3164,0min0sec
7600,-1.4734,0.7023,5.3154,0min0sec
7610,-1.4715,0.7015,5.3143,0min0sec
7620,-1.4696,0.7008,5.3134,0min0sec
7630,-1.4677,0.7000,5.3123,0min0sec
7640,-1.4659,0.6993,5.3113,0min0sec
7650,-1.4640,0.6985,5.3102,0min0sec
7660,-1.4622,0.6978,5.3092,0min0sec
7670,-1.4604,0.6970,5.3081,0min0sec
7680,-1.4585,0.6963,5.3071,0min0sec
7690,-1.4567,0.6955,5.3060,0min0sec
7700,-1.4549,0.6948,5.3050,0min0sec
7710,-1.4530,0.6940,5.3039,0min0sec
7720,-1.4512,0.6933,5.3029,0min0sec
7730,-1.4494,0.6925,5.3018,0min0sec
7740,-1.4476,0.6918,5.3008,0min0sec
7750,-1.4458,0.6910,5.2998,0min0sec
7760,-1.4441,0.6903,5.2988,0min0sec
7770,-1.4422,0.6896,5.2977,0min0sec
7780,-1.4404,0.6889,5.2967,0min0sec
7790,-1.4386,0.6882,5.2957,0min0sec
7800,-1.4369,0.6874,5.2947,0min0sec
7810,-1.4351,0.6867,5.2937,0min0sec
7820,-1.4333,0.6860,5.2927,0min0sec
7830,-1.4315,0.6853,5.2917,0min0sec
7840,-1.4298,0.6846,5.2907,0min0sec
7850,-1.4280,0.6839,5.2898,0min0sec
7860,-1.4263,0.6832,5.2888,0min0sec
7870,-1.4245,0.6825,5.2878,0min0sec
7880,-1.4228,0.6818,5.2868,0min0sec
7890,-1.4211,0.6811,5.2858,0min0sec
7900,-1.4194,0.6803,5.2848,0min0sec
7910,-1.4176,0.6796,5.2839,0min0sec
7920,-1.4159,0.6789,5.2829,0min0sec
7930,-1.4142,0.6782,5.2819,0min0sec
7940,-1.4125,0.6775,5.2809,0min0sec
7950,-1.4109,0.6768,5.2799,0min0sec
7960,-1.4091,0.6761,5.2789,0min0sec
7970,-1.4074,0.6754,5.2779,0min0sec
7980,-1.4057,0.6747,5.2769,0min0sec
7990,-1.4040,0.6740,5.2759,0min0sec
8000,-1.4023,0.6734,5.2750,0min0sec
8010,-1.4006,0.6727,5.2740,0min0sec
8020,-1.3990,0.6720,5.2730,0min0sec
8030,-1.3972,0.6713,5.2721,0min0sec
8040,-1.3956,0.6706,5.2711,0min0sec
8050,-1.3940,0.6699,5.2701,0min0sec
8060,-1.3922,0.6692,5.2692,0min0sec
8070,-1.3905,0.6686,5.2682,0min0sec
8080,-1.3889,0.6679,5.2673,0min0sec
8090,-1.3872,0.6672,5.2663,0min0sec
8100,-1.3855,0.6665,5.2654,0min0sec
8110,-1.3839,0.6658,5.2644,0min0sec
8120,-1.3823,0.6651,5.2635,0min0sec
8130,-1.3806,0.6645,5.2625,0min0sec
8140,-1.3790,0.6638,5.2616,0min0sec
8150,-1.3773,0.6631,5.2607,0min0sec
8160,-1.3757,0.6625,5.2598,0min0sec
8170,-1.3740,0.6618,5.2589,0min0sec
8180,-1.3724,0.6612,5.2580,0min0sec
8190,-1.3708,0.6605,5.2570,0min0sec
8200,-1.3692,0.6598,5.2561,0min0sec
8210,-1.3676,0.6592,5.2552,0min0sec
8220,-1.3660,0.6585,5.2543,0min0sec
8230,-1.3644,0.6579,5.2535,0min0sec
8240,-1.3628,0.6572,5.2526,0min0sec
8250,-1.3612,0.6566,5.2517,0min0sec
8260,-1.3596,0.6560,5.2509,0min0sec
8270,-1.3581,0.6553,5.2500,0min0sec
8280,-1.3565,0.6547,5.2492,0min0sec
8290,-1.3549,0.6541,5.2484,0min0sec
8300,-1.3534,0.6534,5.2476,0min0sec
8310,-1.3518,0.6528,5.2468,0min0sec
8320,-1.3502,0.6522,5.2459,0min0sec
8330,-1.3486,0.6516,5.2451,0min0sec
8340,-1.3471,0.6509,5.2442,0min0sec
8350,-1.3456,0.6503,5.2433,0min0sec
8360,-1.3440,0.6497,5.2425,0min0sec
8370,-1.3425,0.6490,5.2416,0min0sec
8380,-1.3409,0.6484,5.2407,0min0sec
8390,-1.3394,0.6478,5.2398,0min0sec
8400,-1.3379,0.6472,5.2390,0min0sec
8410,-1.3363,0.6466,5.2381,0min0sec
8420,-1.3348,0.6460,5.2373,0min0sec
8430,-1.3332,0.6453,5.2364,0min0sec
8440,-1.3317,0.6447,5.2356,0min0sec
8450,-1.3302,0.6441,5.2348,0min0sec
8460,-1.3287,0.6435,5.2339,0min0sec
8470,-1.3271,0.6429,5.2331,0min0sec
8480,-1.3256,0.6423,5.2322,0min0sec
8490,-1.3242,0.6417,5.2313,0min0sec
8500,-1.3227,0.6411,5.2305,0min0sec
8510,-1.3211,0.6405,5.2296,0min0sec
8520,-1.3196,0.6398,5.2288,0min0sec
8530,-1.3181,0.6392,5.2279,0min0sec
8540,-1.3167,0.6386,5.2271,0min0sec
8550,-1.3152,0.6380,5.2263,0min0sec
8560,-1.3138,0.6374,5.2254,0min0sec
8570,-1.3123,0.6368,5.2246,0min0sec
8580,-1.3109,0.6362,5.2237,0min0sec
8590,-1.3093,0.6356,5.2229,0min0sec
8600,-1.3079,0.6350,5.2221,0min0sec
8610,-1.3064,0.6344,5.2213,0min0sec
8620,-1.3050,0.6338,5.2204,0min0sec
8630,-1.3035,0.6332,5.2196,0min0sec
8640,-1.3020,0.6326,5.2187,0min0sec
8650,-1.3006,0.6320,5.2179,0min0sec
8660,-1.2991,0.6314,5.2171,0min0sec
8670,-1.2978,0.6308,5.2162,0min0sec
8680,-1.2963,0.6302,5.2154,0min0sec
8690,-1.2948,0.6296,5.2146,0min0sec
8700,-1.2934,0.6290,5.2138,0min0sec
8710,-1.2919,0.6285,5.2129,0min0sec
8720,-1.2905,0.6279,5.2121,0min0sec
8730,-1.2891,0.6273,5.2113,0min0sec
8740,-1.2876,0.6267,5.2105,0min0sec
8750,-1.2863,0.6262,5.2097,0min0sec
8760,-1.2849,0.6256,5.2089,0min0sec
8770,-1.2835,0.6250,5.2081,0min0sec
8780,-1.2821,0.6244,5.2073,0min0sec
8790,-1.2806,0.6239,5.2066,0min0sec
8800,-1.2792,0.6233,5.2057,0min0sec
8810,-1.2778,0.6227,5.2049,0min0sec
8820,-1.2764,0.6222,5.2041,0min0sec
8830,-1.2750,0.6216,5.2033,0min0sec
8840,-1.2737,0.6210,5.2025,0min0sec
8850,-1.2723,0.6204,5.2017,0min0sec
8860,-1.2709,0.6199,5.2009,0min0sec
8870,-1.2695,0.6193,5.2001,0min0sec
8880,-1.2682,0.6187,5.1993,0min0sec
8890,-1.2668,0.6182,5.1985,0min0sec
8900,-1.2655,0.6176,5.1977,0min0sec
8910,-1.2641,0.6170,5.1969,0min0sec
8920,-1.2628,0.6165,5.1961,0min0sec
8930,-1.2614,0.6159,5.1953,0min0sec
8940,-1.2600,0.6154,5.1946,0min0sec
8950,-1.2586,0.6149,5.1938,0min0sec
8960,-1.2573,0.6143,5.1930,0min0sec
8970,-1.2559,0.6138,5.1923,0min0sec
8980,-1.2546,0.6132,5.1915,0min0sec
8990,-1.2532,0.6127,5.1908,0min0sec
9000,-1.2519,0.6121,5.1900,0min0sec
9010,-1.2506,0.6116,5.1892,0min0sec
9020,-1.2492,0.6111,5.1885,0min0sec
9030,-1.2479,0.6105,5.1877,0min0sec
9040,-1.2466,0.6100,5.1870,0min0sec
9050,-1.2453,0.6094,5.1862,0min0sec
9060,-1.2440,0.6089,5.1854,0min0sec
9070,-1.2426,0.6084,5.1847,0min0sec
9080,-1.2413,0.6078,5.1839,0min0sec
9090,-1.2400,0.6073,5.1831,0min0sec
9100,-1.2386,0.6068,5.1824,0min0sec
9110,-1.2374,0.6062,5.1817,0min0sec
9120,-1.2361,0.6057,5.1809,0min0sec
9130,-1.2348,0.6051,5.1802,0min0sec
9140,-1.2335,0.6046,5.1795,0min0sec
9150,-1.2322,0.6041,5.1787,0min0sec
9160,-1.2309,0.6035,5.1780,0min0sec
9170,-1.2296,0.6030,5.1772,0min0sec
9180,-1.2283,0.6025,5.1764,0min0sec
9190,-1.2271,0.6019,5.1757,0min0sec
9200,-1.2258,0.6014,5.1749,0min0sec
9210,-1.2245,0.6009,5.1741,0min0sec
9220,-1.2233,0.6004,5.1734,0min0sec
9230,-1.2220,0.5999,5.1727,0min0sec
9240,-1.2208,0.5993,5.1720,0min0sec
9250,-1.2195,0.5988,5.1712,0min0sec
9260,-1.2183,0.5983,5.1705,0min0sec
9270,-1.2170,0.5978,5.1698,0min0sec
9280,-1.2157,0.5973,5.1691,0min0sec
9290,-1.2145,0.5968,5.1683,0min0sec
9300,-1.2132,0.5963,5.1676,0min0sec
9310,-1.2120,0.5957,5.1669,0min0sec
9320,-1.2107,0.5952,5.1662,0min0sec
9330,-1.2095,0.5947,5.1655,0min0sec
9340,-1.2082,0.5942,5.1649,0min0sec
9350,-1.2070,0.5937,5.1641,0min0sec
9360,-1.2057,0.5932,5.1634,0min0sec
9370,-1.2044,0.5927,5.1627,0min0sec
9380,-1.2033,0.5922,5.1620,0min0sec
9390,-1.2020,0.5917,5.1613,0min0sec
9400,-1.2007,0.5912,5.1606,0min0sec
9410,-1.1995,0.5907,5.1599,0min0sec
9420,-1.1983,0.5902,5.1591,0min0sec
9430,-1.1970,0.5897,5.1584,0min0sec
9440,-1.1958,0.5892,5.1577,0min0sec
9450,-1.1946,0.5887,5.1570,0min0sec
9460,-1.1934,0.5882,5.1564,0min0sec
9470,-1.1922,0.5877,5.1557,0min0sec
9480,-1.1910,0.5872,5.1549,0min0sec
9490,-1.1898,0.5867,5.1542,0min0sec
9500,-1.1886,0.5862,5.1535,0min0sec
9510,-1.1874,0.5857,5.1528,0min0sec
9520,-1.1862,0.5852,5.1521,0min0sec
9530,-1.1850,0.5847,5.1514,0min0sec
9540,-1.1838,0.5843,5.1507,0min0sec
9550,-1.1826,0.5838,5.1500,0min0sec
9560,-1.1814,0.5833,5.1494,0min0sec
9570,-1.1802,0.5828,5.1487,0min0sec
9580,-1.1790,0.5823,5.1480,0min0sec
9590,-1.1778,0.5818,5.1473,0min0sec
9600,-1.1767,0.5813,5.1466,0min0sec
9610,-1.1755,0.5808,5.1459,0min0sec
9620,-1.1743,0.5803,5.1452,0min0sec
9630,-1.1732,0.5799,5.1445,0min0sec
9640,-1.1720,0.5794,5.1438,0min0sec
9650,-1.1708,0.5789,5.1432,0min0sec
9660,-1.1697,0.5784,5.1425,0min0sec
9670,-1.1686,0.5779,5.1418,0min0sec
9680,-1.1674,0.5775,5.1412,0min0sec
9690,-1.1663,0.5770,5.1405,0min0sec
9700,-1.1652,0.5765,5.1399,0min0sec
9710,-1.1640,0.5761,5.1392,0min0sec
9720,-1.1628,0.5756,5.1385,0min0sec
9730,-1.1617,0.5751,5.1379,0min0sec
9740,-1.1605,0.5746,5.1372,0min0sec
9750,-1.1594,0.5742,5.1365,0min0sec
9760,-1.1582,0.5737,5.1359,0min0sec
9770,-1.1571,0.5732,5.1352,0min0sec
9780,-1.1559,0.5728,5.1346,0min0sec
9790,-1.1548,0.5723,5.1339,0min0sec
9800,-1.1537,0.5718,5.1333,0min0sec
9810,-1.1525,0.5714,5.1326,0min0sec
9820,-1.1514,0.5709,5.1320,0min0sec
9830,-1.1503,0.5705,5.1313,0min0sec
9840,-1.1492,0.5700,5.1306,0min0sec
9850,-1.1481,0.5695,5.1300,0min0sec
9860,-1.1470,0.5691,5.1293,0min0sec
9870,-1.1459,0.5686,5.1287,0min0sec
9880,-1.1448,0.5681,5.1280,0min0sec
9890,-1.1436,0.5677,5.1274,0min0sec
9900,-1.1425,0.5672,5.1267,0min0sec
9910,-1.1414,0.5668,5.1261,0min0sec
9920,-1.1403,0.5663,5.1255,0min0sec
9930,-1.1392,0.5659,5.1248,0min0sec
9940,-1.1381,0.5654,5.1242,0min0sec
9950,-1.1370,0.5650,5.1236,0min0sec
9960,-1.1359,0.5645,5.1230,0min0sec
9970,-1.1348,0.5641,5.1224,0min0sec
9980,-1.1337,0.5636,5.1218,0min0sec
9990,-1.1326,0.5632,5.1211,0min0sec
10000,-1.1315,0.5627,5.1205,0min0sec
10010,-1.1304,0.5623,5.1199,0min0sec
10020,-1.1293,0.5619,5.1193,0min0sec
10030,-1.1283,0.5614,5.1187,0min0sec
10040,-1.1272,0.5610,5.1181,0min0sec
10050,-1.1261,0.5606,5.1175,0min0sec
10060,-1.1251,0.5601,5.1169,0min0sec
10070,-1.1240,0.5597,5.1162,0min0sec
10080,-1.1229,0.5592,5.1156,0min0sec
10090,-1.1218,0.5588,5.1150,0min0sec
10100,-1.1208,0.5584,5.1144,0min0sec
10110,-1.1197,0.5579,5.1138,0min0sec
10120,-1.1186,0.5575,5.1132,0min0sec
10130,-1.1176,0.5571,5.1126,0min0sec
10140,-1.1165,0.5566,5.1119,0min0sec
10150,-1.1154,0.5562,5.1113,0min0sec
10160,-1.1144,0.5558,5.1107,0min0sec
10170,-1.1133,0.5553,5.1101,0min0sec
10180,-1.1122,0.5549,5.1095,0min0sec
10190,-1.1112,0.5544,5.1089,0min0sec
10200,-1.1102,0.5540,5.1083,0min0sec
10210,-1.1091,0.5536,5.1077,0min0sec
10220,-1.1081,0.5532,5.1071,0min0sec
10230,-1.1070,0.5527,5.1065,0min0sec
10240,-1.1060,0.5523,5.1059,0min0sec
10250,-1.1050,0.5519,5.1053,0min0sec
10260,-1.1039,0.5514,5.1047,0min0sec
10270,-1.1029,0.5510,5.1041,0min0sec
10280,-1.1019,0.5506,5.1034,0min0sec
10290,-1.1009,0.5502,5.1028,0min0sec
10300,-1.0998,0.5497,5.1022,0min0sec
10310,-1.0988,0.5493,5.1016,0min0sec
10320,-1.0977,0.5489,5.1011,0min0sec
10330,-1.0967,0.5485,5.1005,0min0sec
10340,-1.0956,0.5481,5.0999,0min0sec
10350,-1.0946,0.5477,5.0993,0min0sec
10360,-1.0936,0.5472,5.0987,0min0sec
10370,-1.0926,0.5468,5.0981,0min0sec
10380,-1.0916,0.5464,5.0975,0min0sec
10390,-1.0905,0.5460,5.0970,0min0sec
10400,-1.0895,0.5456,5.0964,0min0sec
10410,-1.0885,0.5452,5.0958,0min0sec
10420,-1.0875,0.5447,5.0952,0min0sec
10430,-1.0865,0.5443,5.0947,0min0sec
10440,-1.0856,0.5439,5.0941,0min0sec
10450,-1.0845,0.5435,5.0935,0min0sec
10460,-1.0835,0.5431,5.0929,0min0sec
10470,-1.0826,0.5427,5.0923,0min0sec
10480,-1.0816,0.5423,5.0917,0min0sec
10490,-1.0806,0.5419,5.0912,0min0sec
10500,-1.0796,0.5415,5.0906,0min0sec
10510,-1.0786,0.5411,5.0900,0min0sec
10520,-1.0776,0.5407,5.0894,0min0sec
10530,-1.0766,0.5403,5.0889,0min0sec
10540,-1.0756,0.5398,5.0883,0min0sec
10550,-1.0747,0.5394,5.0878,0min0sec
10560,-1.0737,0.5390,5.0872,0min0sec
10570,-1.0727,0.5386,5.0867,0min0sec
10580,-1.0717,0.5382,5.0861,0min0sec
10590,-1.0707,0.5378,5.0855,0min0sec
10600,-1.0697,0.5374,5.0850,0min0sec
10610,-1.0688,0.5370,5.0845,0min0sec
10620,-1.0678,0.5367,5.0839,0min0sec
10630,-1.0668,0.5363,5.0834,0min0sec
10640,-1.0659,0.5359,5.0828,0min0sec
10650,-1.0649,0.5355,5.0822,0min0sec
10660,-1.0639,0.5351,5.0817,0min0sec
10670,-1.0630,0.5347,5.0811,0min0sec
10680,-1.0620,0.5343,5.0806,0min0sec
10690,-1.0611,0.5339,5.0800,0min0sec
10700,-1.0601,0.5335,5.0795,0min0sec
10710,-1.0592,0.5331,5.0790,0min0sec
10720,-1.0582,0.5328,5.0785,0min0sec
10730,-1.0573,0.5324,5.0779,0min0sec
10740,-1.0563,0.5320,5.0774,0min0sec
10750,-1.0554,0.5316,5.0768,0min0sec
10760,-1.0544,0.5312,5.0763,0min0sec
10770,-1.0535,0.5308,5.0758,0min0sec
10780,-1.0525,0.5305,5.0752,0min0sec
10790,-1.0516,0.5301,5.0747,0min0sec
10800,-1.0507,0.5297,5.0741,0min0sec
10810,-1.0497,0.5293,5.0735,0min0sec
10820,-1.0488,0.5289,5.0730,0min0sec
10830,-1.0479,0.5285,5.0724,0min0sec
10840,-1.0470,0.5281,5.0719,0min0sec
10850,-1.0460,0.5277,5.0713,0min0sec
10860,-1.0451,0.5274,5.0708,0min0sec
10870,-1.0442,0.5270,5.0702,0min0sec
10880,-1.0433,0.5266,5.0697,0min0sec
10890,-1.0424,0.5262,5.0691,0min0sec
10900,-1.0415,0.5259,5.0686,0min0sec
10910,-1.0406,0.5255,5.0681,0min0sec
10920,-1.0396,0.5251,5.0676,0min0sec
10930,-1.0387,0.5247,5.0671,0min0sec
10940,-1.0378,0.5244,5.0665,0min0sec
10950,-1.0369,0.5240,5.0660,0min0sec
10960,-1.0360,0.5236,5.0654,0min0sec
10970,-1.0351,0.5232,5.0649,0min0sec
10980,-1.0342,0.5229,5.0644,0min0sec
10990,-1.0333,0.5225,5.0639,0min0sec
11000,-1.0324,0.5221,5.0633,0min0sec
11010,-1.0315,0.5217,5.0628,0min0sec
11020,-1.0306,0.5214,5.0623,0min0sec
11030,-1.0297,0.5210,5.0617,0min0sec
11040,-1.0288,0.5207,5.0612,0min0sec
11050,-1.0279,0.5203,5.0607,0min0sec
11060,-1.0270,0.5199,5.0602,0min0sec
11070,-1.0261,0.5196,5.0596,0min0sec
11080,-1.0253,0.5192,5.0591,0min0sec
11090,-1.0244,0.5188,5.0586,0min0sec
11100,-1.0235,0.5184,5.0581,0min0sec
11110,-1.0226,0.5181,5.0575,0min0sec
11120,-1.0217,0.5177,5.0570,0min0sec
11130,-1.0208,0.5173,5.0565,0min0sec
11140,-1.0199,0.5170,5.0559,0min0sec
11150,-1.0191,0.5166,5.0554,0min0sec
11160,-1.0182,0.5163,5.0549,0min0sec
11170,-1.0173,0.5159,5.0544,0min0sec
11180,-1.0164,0.5155,5.0539,0min0sec
11190,-1.0156,0.5152,5.0534,0min0sec
11200,-1.0147,0.5148,5.0529,0min0sec
11210,-1.0139,0.5145,5.0524,0min0sec
